Message Type,Device_ID,Sequence Number,Timestamp,Batch Count,Valid Checksum,Arrival,Duplicate Flag,Gap Flag,Bytes Per Report,CPU Time Per Report(ms)
1,1,65,1765563526,1,True,1765563528.140722,1,0,32,0.03976900006819051
1,1,29,1765563526,3,True,1765563528.1409955,1,0,74,0.03374399966560304
1,1,28,1765563526,1,True,1765563528.1430578,1,0,32,0.03300699972896837
1,1,26,1765563525,1,True,1765563528.1432774,1,0,32,0.03474099958111765
1,1,111,1765563528,3,True,1765563528.1436236,1,0,73,0.05138500000612112
1,1,67,1765563527,1,True,1765563528.1491225,1,0,32,0.038597000639128964
1,1,66,1765563526,3,True,1765563528.1529486,1,0,73,0.05190800038690213
1,1,112,1765563528,1,True,1765563528.1805947,1,0,32,0.05175299975235248
1,1,113,1765563528,3,True,1765563528.2036483,1,0,73,0.0720289999662782
1,1,114,1765563528,1,True,1765563528.2320697,1,0,32,0.060326000493660104
1,1,115,1765563528,3,True,1765563528.2349555,1,0,74,0.05733399939344963
1,1,69,1765563527,2,True,1765563528.2396107,1,0,53,0.05918399983784184
1,1,34,1765563526,2,True,1765563528.2419846,1,0,53,0.043789999836008064
1,1,31,1765563526,1,True,1765563528.2460198,1,0,32,0.030962999517214485
1,1,33,1765563526,1,True,1765563528.250372,1,0,32,0.03196099987690104
1,1,70,1765563527,2,True,1765563528.2541766,1,0,53,0.04644399996323045
1,1,30,1765563526,3,True,1765563528.2553267,1,0,73,0.051229999371571466
1,1,68,1765563527,1,True,1765563528.2560675,1,0,32,0.03172800006723264
1,1,32,1765563526,1,True,1765563528.258155,1,0,32,0.03122400084976107
1,1,116,1765563528,2,True,1765563528.2958229,1,0,52,0.08176600022125058
1,1,117,1765563528,3,True,1765563528.3406823,1,0,73,0.08861500009516021
1,1,37,1765563526,1,True,1765563528.3412137,1,0,32,0.0531190007677651
1,1,35,1765563526,2,True,1765563528.3431842,1,0,53,0.03541900059644831
1,1,36,1765563526,2,True,1765563528.3450358,1,0,53,0.04671499937103363
1,1,72,1765563527,3,True,1765563528.345667,1,0,74,0.05221799983701203
1,1,75,1765563527,2,True,1765563528.34591,1,0,52,0.030632999369117897
1,1,73,1765563527,3,True,1765563528.3502865,1,0,74,0.0636590002613957
1,1,71,1765563527,1,True,1765563528.3529413,1,0,32,0.03592299981391989
1,1,118,1765563528,2,True,1765563528.3572552,1,0,53,0.04704500042862492
1,1,74,1765563527,3,True,1765563528.358106,1,0,74,0.04929300030198647
1,1,119,1765563528,3,True,1765563528.3917682,1,0,74,0.06537399985973025
1,1,120,1765563528,1,True,1765563528.400156,1,0,31,0.0389259994335589
1,1,121,1765563528,1,True,1765563528.4293973,1,0,32,0.0431890002801083
1,1,39,1765563526,2,True,1765563528.440818,1,0,52,0.07377399924735073
1,1,40,1765563526,3,True,1765563528.4435928,1,0,74,0.05981399954180233
1,1,80,1765563527,3,True,1765563528.445302,1,0,72,0.04657000044971937
1,1,41,1765563526,3,True,1765563528.4486053,1,0,74,0.055898999562487006
1,1,77,1765563527,1,True,1765563528.4514785,1,0,32,0.03681500038510421
1,1,76,1765563527,3,True,1765563528.453144,1,0,74,0.053468000260181725
1,1,122,1765563528,3,True,1765563528.4551613,1,0,73,0.04958299996360438
1,1,78,1765563527,3,True,1765563528.455714,1,0,73,0.05771999985881848
1,1,79,1765563527,2,True,1765563528.45843,1,0,53,0.049853999371407554
1,1,38,1765563526,2,True,1765563528.4588637,1,0,51,0.0396229997932096
1,1,123,1765563528,1,True,1765563528.4847524,1,0,32,0.05037700066168327
1,1,124,1765563528,1,True,1765563528.4988027,1,0,31,0.053340999329520855
1,1,125,1765563528,1,True,1765563528.5312803,1,0,32,0.06040400057827355
1,1,81,1765563527,3,True,1765563528.541516,1,0,73,0.05705199964722851
1,1,44,1765563526,3,True,1765563528.5443466,1,0,72,0.05344800047168974
1,1,42,1765563526,3,True,1765563528.545558,1,0,74,0.04132799949729815
1,1,83,1765563527,3,True,1765563528.5492747,1,0,73,0.05623900051432429
1,1,45,1765563526,1,True,1765563528.5497947,1,0,31,0.02839499939000234
1,1,43,1765563526,2,True,1765563528.5507433,1,0,53,0.034498999411880504
1,1,126,1765563528,3,True,1765563528.551409,1,0,74,0.046918999942136
1,1,84,1765563527,3,True,1765563528.55443,1,0,74,0.049214999307878315
1,1,82,1765563527,3,True,1765563528.5551977,1,0,74,0.049340999794367235
1,1,127,1765563528,2,True,1765563528.5683277,1,0,52,0.044332000470603816
1,1,128,1765563528,3,True,1765563528.5834436,1,0,74,0.06209899947862141
1,1,129,1765563528,3,True,1765563528.6014605,1,0,74,0.060025999118806794
1,1,130,1765563528,1,True,1765563528.6362677,1,0,32,0.04840099973080214
1,1,87,1765563527,3,True,1765563528.6408408,1,0,72,0.057545999879948795
1,1,89,1765563527,3,True,1765563528.6419625,1,0,74,0.05005799994250992
1,1,46,1765563526,1,True,1765563528.6494405,1,0,32,0.03283200021542143
1,1,85,1765563527,3,True,1765563528.6519513,1,0,73,0.04705399987869896
1,1,47,1765563526,3,True,1765563528.6549196,1,0,74,0.047867999455775134
1,1,88,1765563527,3,True,1765563528.655375,1,0,73,0.06316500002867542
1,1,86,1765563527,2,True,1765563528.6556153,1,0,53,0.03819999983534217
1,1,131,1765563528,1,True,1765563528.6574793,1,0,32,0.030991000130597968
1,1,132,1765563528,3,True,1765563528.6942492,1,0,74,0.11156599975947756
1,1,133,1765563528,2,True,1765563528.736226,1,0,52,0.06857200060039759
1,1,51,1765563526,3,True,1765563528.7406776,1,0,74,0.06065600064175669
1,1,91,1765563527,3,True,1765563528.7438264,1,0,74,0.05554099971050164
1,1,50,1765563526,1,True,1765563528.7452064,1,0,32,0.03196000034222379
1,1,92,1765563527,2,True,1765563528.746777,1,0,53,0.043818999984068796
1,1,48,1765563526,3,True,1765563528.7472389,1,0,74,0.06377600038831588
1,1,52,1765563526,1,True,1765563528.7536266,1,0,32,0.03148500036331825
1,1,90,1765563527,1,True,1765563528.7539778,1,0,32,0.030710999453731347
1,1,93,1765563527,2,True,1765563528.7544484,1,0,52,0.052102000154263806
1,1,49,1765563526,3,True,1765563528.757169,1,0,73,0.050833000386774074
1,1,94,1765563527,1,True,1765563528.7603242,1,0,32,0.03200900027877651
1,1,134,1765563528,1,True,1765563528.7905068,1,0,32,0.04770399937115144
1,1,135,1765563528,2,True,1765563528.8109398,1,0,53,0.06413400024030125
1,1,136,1765563528,2,True,1765563528.8247738,1,0,52,0.05655899985868018
1,1,98,1765563527,3,True,1765563528.8443093,1,0,73,0.060675999520753976
1,1,54,1765563526,3,True,1765563528.8467448,1,0,74,0.0620319997324259
1,1,55,1765563526,2,True,1765563528.8470504,1,0,53,0.041184000110661145
1,1,57,1765563526,3,True,1765563528.848239,1,0,73,0.047713000640214887
1,1,96,1765563527,1,True,1765563528.8517525,1,0,32,0.030245999369071797
1,1,53,1765563526,3,True,1765563528.8540945,1,0,73,0.06207000024005538
1,1,97,1765563527,2,True,1765563528.8543777,1,0,53,0.053575000492855906
1,1,95,1765563527,3,True,1765563528.854692,1,0,73,0.06034600028215209
1,1,137,1765563528,1,True,1765563528.85668,1,0,32,0.03429500065976754
1,1,56,1765563526,2,True,1765563528.8605394,1,0,53,0.05825399966852274
1,1,138,1765563528,2,True,1765563528.8685176,1,0,52,0.0465220000478439
1,1,139,1765563528,3,True,1765563528.8903234,1,0,73,0.06817400026193354
1,1,140,1765563528,2,True,1765563528.9140966,1,0,52,0.050657999963732436
1,1,141,1765563528,3,True,1765563528.930049,1,0,74,0.07815200024197111
1,1,62,1765563526,3,True,1765563528.941951,1,0,73,0.04382800034363754
1,1,102,1765563527,2,True,1765563528.9443657,1,0,51,0.052973000492784195
1,1,142,1765563528,3,True,1765563528.9448307,1,0,73,0.057294999351142906
1,1,100,1765563527,2,True,1765563528.9458528,1,0,52,0.04044800061819842
1,1,58,1765563526,2,True,1765563528.94652,1,0,53,0.03936200027965242
1,1,60,1765563526,1,True,1765563528.9478679,1,0,32,0.030158000299707055
1,1,101,1765563527,2,True,1765563528.9518886,1,0,53,0.05939699985901825
1,1,59,1765563526,3,True,1765563528.954444,1,0,73,0.05744999998569256
1,1,99,1765563527,3,True,1765563528.9594307,1,0,74,0.04983500002708752
1,1,61,1765563526,2,True,1765563528.960147,1,0,53,0.04089300000487128
1,1,143,1765563528,1,True,1765563528.9660435,1,0,32,0.029771000299660955
1,1,144,1765563528,2,True,1765563529.0015545,1,0,53,0.06097599998611258
1,1,63,1765563526,1,True,1765563529.042401,1,0,32,0.0574590003452613
1,1,145,1765563528,2,True,1765563529.0431252,1,0,53,0.04911699943477288
1,1,64,1765563526,1,True,1765563529.0441203,1,0,32,0.032455000109621324
1,1,105,1765563527,3,True,1765563529.0465202,1,0,74,0.05181100004847394
1,1,104,1765563527,1,True,1765563529.0503163,1,0,32,0.029394000193860848
1,1,106,1765563527,3,True,1765563529.0562398,1,0,73,0.05050300023867749
1,1,103,1765563527,3,True,1765563529.056585,1,0,74,0.04981500023859553
1,1,146,1765563528,1,True,1765563529.0710773,1,0,32,0.037181999687163625
1,1,147,1765563528,1,True,1765563529.0932844,1,0,32,0.04405100025905995
1,1,148,1765563529,3,True,1765563529.131887,1,0,73,0.0686289995428524
1,1,107,1765563527,1,True,1765563529.1418765,1,0,31,0.034343999686825555
1,1,65,1765563526,1,True,1765563529.1429684,1,0,32,0.03084699983446626
1,1,67,1765563527,1,True,1765563529.144718,1,0,32,0.030207000236259773
1,1,109,1765563528,1,True,1765563529.1482155,1,0,32,0.03213499985577073
1,1,66,1765563526,3,True,1765563529.1495473,1,0,73,0.04851700032304507
1,1,111,1765563528,3,True,1765563529.1563272,1,0,73,0.04849699962505838
1,1,149,1765563529,2,True,1765563529.1579292,1,0,52,0.03693999951792648
1,1,110,1765563528,2,True,1765563529.1599586,1,0,53,0.035555000067688525
1,1,108,1765563527,2,True,1765563529.1610017,1,0,52,0.046987000132503454
1,1,150,1765563529,1,True,1765563529.1769495,1,0,32,0.03362699953868287
1,1,151,1765563529,3,True,1765563529.1808248,1,0,73,0.062351999986276496
1,1,152,1765563529,3,True,1765563529.234384,1,0,72,0.07892800022091251
1,1,69,1765563527,2,True,1765563529.247506,1,0,53,0.06875500002934132
1,1,112,1765563528,1,True,1765563529.2499435,1,0,32,0.0320290000672685
1,1,114,1765563528,1,True,1765563529.2523546,1,0,32,0.07864700000936864
1,1,153,1765563529,1,True,1765563529.2528596,1,0,31,0.03195099998265505
1,1,115,1765563528,3,True,1765563529.2554622,1,0,74,0.055744999372109305
1,1,113,1765563528,3,True,1765563529.2589934,1,0,73,0.04797500059794402
1,1,70,1765563527,2,True,1765563529.2602437,1,0,53,0.04038899987790501
1,1,68,1765563527,1,True,1765563529.2608528,1,0,32,0.034392000088701025
1,1,154,1765563529,2,True,1765563529.2646894,1,0,53,0.03332599953864701
1,1,155,1765563529,3,True,1765563529.3101254,1,0,74,0.09790600051928777
1,1,156,1765563529,2,True,1765563529.3237991,1,0,53,0.09154199960903497
1,1,73,1765563527,3,True,1765563529.3437715,1,0,74,0.09594899984222138
1,1,72,1765563527,3,True,1765563529.352386,1,0,74,0.046782999561401084
1,1,75,1765563527,2,True,1765563529.353635,1,0,52,0.04481699943426065
1,1,157,1765563529,3,True,1765563529.3542647,1,0,73,0.05168499956198502
1,1,117,1765563528,3,True,1765563529.3551354,1,0,73,0.06021100034558913
1,1,74,1765563527,3,True,1765563529.3559337,1,0,74,0.050502999329182785
1,1,116,1765563528,2,True,1765563529.36036,1,0,52,0.03515700063871918
1,1,71,1765563527,1,True,1765563529.360739,1,0,32,0.030062000405450817
1,1,158,1765563529,2,True,1765563529.4151175,1,0,53,0.06489000043075066
1,1,159,1765563529,3,True,1765563529.4334946,1,0,72,0.07487799939553952
1,1,76,1765563527,3,True,1765563529.4434578,1,0,74,0.056743000641290564
1,1,120,1765563528,1,True,1765563529.4453187,1,0,31,0.03910100076609524
1,1,119,1765563528,3,True,1765563529.4467382,1,0,74,0.04934000025968999
1,1,40,1765563526,3,True,1765563529.4475596,1,0,74,0.05291500019666273
1,1,79,1765563527,2,True,1765563529.448207,1,0,53,0.04193900076643331
1,1,78,1765563527,3,True,1765563529.4512482,1,0,73,0.0628849993518088
1,1,80,1765563527,3,True,1765563529.4552197,1,0,72,0.06912400021974463
1,1,41,1765563526,3,True,1765563529.4555502,1,0,74,0.06492899956356268
1,1,77,1765563527,1,True,1765563529.4567838,1,0,32,0.02816199958033394
1,1,121,1765563528,1,True,1765563529.456981,1,0,32,0.04171699947619345
1,1,118,1765563528,2,True,1765563529.4612715,1,0,53,0.053282999942894094
1,1,160,1765563529,1,True,1765563529.4794497,1,0,32,0.06772800043108873
1,1,161,1765563529,3,True,1765563529.4864538,1,0,74,0.0768449999668519
1,1,162,1765563529,3,True,1765563529.5054681,1,0,74,0.05278999924485106
1,1,82,1765563527,3,True,1765563529.543831,1,0,74,0.08043900015763938
1,1,84,1765563527,3,True,1765563529.5453963,1,0,74,0.05299300028127618
1,1,44,1765563526,3,True,1765563529.5462976,1,0,72,0.05293499998515472
1,1,122,1765563528,3,True,1765563529.5476325,1,0,73,0.04994100072508445
1,1,125,1765563528,1,True,1765563529.5498798,1,0,32,0.030274999517132528
1,1,126,1765563528,3,True,1765563529.550838,1,0,74,0.06122800004959572
1,1,124,1765563528,1,True,1765563529.5524511,1,0,31,0.028870000278402586
1,1,163,1765563529,2,True,1765563529.5543964,1,0,53,0.06450300043070456
1,1,83,1765563527,3,True,1765563529.556334,1,0,73,0.05259600038698409
1,1,45,1765563526,1,True,1765563529.557655,1,0,31,0.02906300051108701
1,1,42,1765563526,3,True,1765563529.5579674,1,0,74,0.07733899929007748
1,1,81,1765563527,3,True,1765563529.5592227,1,0,73,0.04684099985752255
1,1,43,1765563526,2,True,1765563529.5597389,1,0,53,0.043614999412966426
1,1,123,1765563528,1,True,1765563529.5617864,1,0,32,0.03688199922180502
1,1,164,1765563529,3,True,1765563529.5801668,1,0,73,0.06497699996543815
1,1,165,1765563529,1,True,1765563529.5874836,1,0,32,0.041387000237591565
1,1,166,1765563529,2,True,1765563529.6084998,1,0,53,0.060210999436094426
1,1,167,1765563529,1,True,1765563529.6300542,1,0,32,0.05578400032391073
1,1,128,1765563528,3,True,1765563529.6437974,1,0,74,0.06724400009261444
1,1,47,1765563526,3,True,1765563529.6440778,1,0,74,0.05291599973133998
1,1,88,1765563527,3,True,1765563529.644446,1,0,73,0.06051099990145303
1,1,129,1765563528,3,True,1765563529.6449628,1,0,74,0.05371000042941887
1,1,46,1765563526,1,True,1765563529.6484535,1,0,32,0.032018000638345256
1,1,89,1765563527,3,True,1765563529.6489074,1,0,74,0.04871100009040674
1,1,87,1765563527,3,True,1765563529.6553707,1,0,72,0.05050200070400024
1,1,85,1765563527,3,True,1765563529.657497,1,0,73,0.05822599996463396
1,1,130,1765563528,1,True,1765563529.6577964,1,0,32,0.03492600080789998
1,1,86,1765563527,2,True,1765563529.6581917,1,0,53,0.049930000386666507
1,1,168,1765563529,3,True,1765563529.6584954,1,0,73,0.09403300009580562
1,1,127,1765563528,2,True,1765563529.659104,1,0,52,0.04160600019531557
1,1,169,1765563529,1,True,1765563529.6772344,1,0,31,0.035662000300362706
1,1,170,1765563529,1,True,1765563529.7160394,1,0,32,0.04540999998425832
1,1,171,1765563529,1,True,1765563529.724714,1,0,32,0.04227299996273359
1,1,50,1765563526,1,True,1765563529.7449257,1,0,32,0.0458249996881932
1,1,93,1765563527,2,True,1765563529.7474298,1,0,52,0.057247999393439386
1,1,172,1765563529,1,True,1765563529.7478366,1,0,32,0.027695000426319893
1,1,91,1765563527,3,True,1765563529.75022,1,0,74,0.05913600034546107
1,1,52,1765563526,1,True,1765563529.7504916,1,0,32,0.02467499962222064
1,1,90,1765563527,1,True,1765563529.750992,1,0,32,0.0355160000253818
1,1,133,1765563528,2,True,1765563529.7544422,1,0,52,0.04574900049192365
1,1,92,1765563527,2,True,1765563529.7565186,1,0,53,0.04956199973094044
1,1,51,1765563526,3,True,1765563529.7584653,1,0,74,0.058168000578007195
1,1,131,1765563528,1,True,1765563529.759208,1,0,32,0.03286399987700861
1,1,48,1765563526,3,True,1765563529.7598991,1,0,74,0.04751999949803576
1,1,94,1765563527,1,True,1765563529.7604465,1,0,32,0.0442770005975035
1,1,132,1765563528,3,True,1765563529.761349,1,0,74,0.052689999392896425
1,1,49,1765563526,3,True,1765563529.7627087,1,0,73,0.050704999921435956
1,1,173,1765563529,3,True,1765563529.7717001,1,0,74,0.05810999937239103
1,1,174,1765563529,2,True,1765563529.7934377,1,0,53,0.063743999817234
1,1,175,1765563529,1,True,1765563529.818964,1,0,32,0.04553500002657529
1,1,176,1765563529,3,True,1765563529.8286364,1,0,73,0.056570000197098125
1,1,56,1765563526,2,True,1765563529.8450444,1,0,53,0.05779100047220709
1,1,137,1765563528,1,True,1765563529.8459203,1,0,32,0.02941799994005123
1,1,53,1765563526,3,True,1765563529.8530855,1,0,73,0.056783999752951786
1,1,96,1765563527,1,True,1765563529.8536239,1,0,32,0.03362900042702677
1,1,135,1765563528,2,True,1765563529.8542666,1,0,53,0.03376499989826698
1,1,134,1765563528,1,True,1765563529.8587208,1,0,32,0.04419000015332131
1,1,97,1765563527,2,True,1765563529.860529,1,0,53,0.04461600019567413
1,1,54,1765563526,3,True,1765563529.8613014,1,0,74,0.049523999223310966
1,1,136,1765563528,2,True,1765563529.8624513,1,0,52,0.04464499943424016
1,1,95,1765563527,3,True,1765563529.8626883,1,0,73,0.04481900032260455
1,1,98,1765563527,3,True,1765563529.8628914,1,0,73,0.04368600002635503
1,1,57,1765563526,3,True,1765563529.8632786,1,0,73,0.046552000640076585
1,1,55,1765563526,2,True,1765563529.863487,1,0,53,0.043048000406997744
1,1,177,1765563529,1,True,1765563529.8735313,1,0,32,0.03215700053260662
1,1,178,1765563529,3,True,1765563529.900781,1,0,74,0.06278599994402612
1,1,61,1765563526,2,True,1765563529.944598,1,0,53,0.06840099922555964
1,1,62,1765563526,3,True,1765563529.9483337,1,0,73,0.10166199990635505
1,1,99,1765563527,3,True,1765563529.9497945,1,0,74,0.05434400009107776
1,1,179,1765563529,3,True,1765563529.9504619,1,0,74,0.04984299994248431
1,1,100,1765563527,2,True,1765563529.9507232,1,0,52,0.042796000343514606
1,1,141,1765563528,3,True,1765563529.951105,1,0,74,0.04742300006910227
1,1,142,1765563528,3,True,1765563529.9515414,1,0,73,0.049668999963614624
1,1,58,1765563526,2,True,1765563529.9521923,1,0,53,0.043666999772540294
1,1,102,1765563527,2,True,1765563529.953217,1,0,51,0.042495999878156
1,1,101,1765563527,2,True,1765563529.9563646,1,0,53,0.042127999222429935
1,1,140,1765563528,2,True,1765563529.9574516,1,0,52,0.0538220001544687
1,1,60,1765563526,1,True,1765563529.9579775,1,0,32,0.029243999961181544
1,1,139,1765563528,3,True,1765563529.9621947,1,0,73,0.0519539999004337
1,1,138,1765563528,2,True,1765563529.962513,1,0,52,0.0658349999866914
1,1,59,1765563526,3,True,1765563529.9630232,1,0,73,0.08752800022193696
1,1,180,1765563529,1,True,1765563529.9778695,1,0,32,0.05601900011242833
1,1,181,1765563529,1,True,1765563530.0005274,1,0,32,0.04121799975109752
1,1,182,1765563529,2,True,1765563530.005318,1,0,53,0.040810999962559436
1,1,183,1765563529,3,True,1765563530.0403893,1,0,73,0.07278500015672762
1,1,63,1765563526,1,True,1765563530.04547,1,0,32,0.04020200049126288
1,1,184,1765563529,1,True,1765563530.046531,1,0,32,0.03547799951775232
1,1,145,1765563528,2,True,1765563530.0482585,1,0,53,0.04478000028029783
1,1,106,1765563527,3,True,1765563530.0489979,1,0,73,0.05012400015402818
1,1,143,1765563528,1,True,1765563530.0492177,1,0,32,0.03329999981360743
1,1,105,1765563527,3,True,1765563530.0533204,1,0,74,0.05973699990136083
1,1,103,1765563527,3,True,1765563530.0571523,1,0,74,0.050016999921354
1,1,144,1765563528,2,True,1765563530.0573711,1,0,53,0.038575999496970326
1,1,104,1765563527,1,True,1765563530.0588138,1,0,32,0.02892399970733095
1,1,64,1765563526,1,True,1765563530.0615265,1,0,32,0.03202199968654895
1,1,185,1765563529,2,True,1765563530.0934227,1,0,53,0.07756699960737024
1,1,186,1765563530,1,True,1765563530.1196456,1,0,32,0.04694899962487398
1,1,109,1765563528,1,True,1765563530.14535,1,0,32,0.06200099960551597
1,1,67,1765563527,1,True,1765563530.1456685,1,0,32,0.03409400051168632
1,1,66,1765563526,3,True,1765563530.1458647,1,0,73,0.04236000040691579
1,1,149,1765563529,2,True,1765563530.1462255,1,0,52,0.043057999391749036
1,1,107,1765563527,1,True,1765563530.1476018,1,0,31,0.029814999834343325
1,1,187,1765563530,1,True,1765563530.1509266,1,0,32,0.03783900046983035
1,1,65,1765563526,1,True,1765563530.1511638,1,0,32,0.024693999876035377
1,1,148,1765563529,3,True,1765563530.1550162,1,0,73,0.0495530002808664
1,1,111,1765563528,3,True,1765563530.158705,1,0,73,0.04599000021698885
1,1,146,1765563528,1,True,1765563530.1620002,1,0,32,0.034548000257927924
1,1,108,1765563527,2,True,1765563530.162229,1,0,52,0.027297999622533098
1,1,110,1765563528,2,True,1765563530.1624799,1,0,53,0.0549059996046708
1,1,147,1765563528,1,True,1765563530.1628387,1,0,32,0.02995999966515228
1,1,188,1765563530,3,True,1765563530.1707587,1,0,74,0.05051100015407428
1,1,189,1765563530,2,True,1765563530.1918395,1,0,52,0.06856499931018334
1,1,190,1765563530,3,True,1765563530.2248979,1,0,73,0.0920390002647764
1,1,191,1765563530,3,True,1765563530.2409678,1,0,72,0.07892299981904216
1,1,112,1765563528,1,True,1765563530.247429,1,0,32,0.04322200038586743
1,1,70,1765563527,2,True,1765563530.2520983,1,0,53,0.0623500000074273
1,1,151,1765563529,3,True,1765563530.2532156,1,0,73,0.04958199951943243
1,1,113,1765563528,3,True,1765563530.2534595,1,0,73,0.048537000111537054
1,1,115,1765563528,3,True,1765563530.2543893,1,0,74,0.051314000302227214
1,1,153,1765563529,1,True,1765563530.254702,1,0,31,0.027705000320565887
1,1,150,1765563529,1,True,1765563530.2552984,1,0,32,0.030462999347946607
1,1,152,1765563529,3,True,1765563530.2554984,1,0,72,0.05293200047162827
1,1,69,1765563527,2,True,1765563530.260042,1,0,53,0.04670699945563683
1,1,114,1765563528,1,True,1765563530.262492,1,0,32,0.03953400027967291
1,1,68,1765563527,1,True,1765563530.2628365,1,0,32,0.03606900008890079
1,1,192,1765563530,1,True,1765563530.2829359,1,0,32,0.0449740000476595
1,1,193,1765563530,2,True,1765563530.2979312,1,0,53,0.05266999960440444
1,1,194,1765563530,3,True,1765563530.3140306,1,0,72,0.06875899998703972
1,1,1,1765563575,3,True,1765563575.809972,1,0,74,0.118030000521685
1,1,2,1765563575,2,True,1765563575.837861,1,0,53,0.059780000810860656
1,1,3,1765563575,3,True,1765563575.8533828,1,0,73,0.06457200015574927
1,1,4,1765563575,3,True,1765563575.8795407,1,0,73,0.07283200011443114
1,1,5,1765563575,1,True,1765563575.890673,1,0,32,0.039757000195095316
1,1,6,1765563575,1,True,1765563575.9379864,1,0,31,0.06318800024018856
1,1,7,1765563575,2,True,1765563575.9490972,1,0,53,0.0657640002827975
1,1,8,1765563575,2,True,1765563575.9811645,1,0,53,0.06066100013413234
1,1,9,1765563575,3,True,1765563575.9889562,1,0,74,0.07374200049525825
1,1,10,1765563575,2,True,1765563576.0192938,1,0,52,0.06375900011335034
1,1,11,1765563575,3,True,1765563576.0442936,1,0,74,0.07433199971274007
1,1,12,1765563575,3,True,1765563576.0724316,1,0,73,0.08231100036937278
1,1,13,1765563575,2,True,1765563576.0922663,1,0,52,0.05763099943578709
1,1,14,1765563576,2,True,1765563576.146338,1,0,53,0.05094999960419955
1,1,15,1765563576,3,True,1765563576.1517549,1,0,74,0.0674579996484681
1,1,16,1765563576,3,True,1765563576.1866593,1,0,73,0.08640699979878264
1,1,17,1765563576,2,True,1765563576.2551188,1,0,53,0.06264600051508751
1,1,18,1765563576,3,True,1765563576.2867782,1,0,74,0.07578599979751743
1,1,19,1765563576,1,True,1765563576.302604,1,0,31,0.04496500059758546
1,1,20,1765563576,1,True,1765563576.330106,1,0,31,0.03821700011030771
1,1,21,1765563576,2,True,1765563576.3646793,1,0,53,0.06566699994436931
1,1,22,1765563576,2,True,1765563576.3776932,1,0,53,0.0512590004291269
1,1,23,1765563576,1,True,1765563576.40635,1,0,31,0.05068900009064237
1,1,24,1765563576,1,True,1765563576.4285178,1,0,31,0.08446999981970293
1,1,25,1765563576,3,True,1765563576.4463837,1,0,74,0.05959499958407832
1,1,26,1765563576,2,True,1765563576.4622364,1,0,53,0.04686299962486373
1,1,27,1765563576,1,True,1765563576.4723086,1,0,31,0.046428000132436864
1,1,28,1765563576,1,True,1765563576.5191774,1,0,32,0.04371599970909301
1,1,29,1765563576,3,True,1765563576.5376542,1,0,73,0.06321700038824929
1,1,30,1765563576,2,True,1765563576.566577,1,0,53,0.06017699979565805
1,1,31,1765563576,1,True,1765563576.588868,1,0,32,0.03922399992006831
1,1,32,1765563576,3,True,1765563576.69053,1,0,73,0.0915099999474478
